window_id,video_id,split,label,target,source_video_path,video_start_time_seconds,video_end_time_seconds,window_start_time_seconds,window_end_time_seconds,window_index,window_start_position,window_size,frame_dir,pose_json,frame_names,frame_indices,frame_timestamps_seconds,frame_paths,pose_detected_count
voxel_12-5_w0003,voxel_12-5,train,no_fall,0,data/voxel_huggingface_data/No Fall/12-5.mp4,0.0,8.6093,2.01,2.6799,3,6,3,data/frame_splits/train/no_fall/voxel_12-5,data/pose_splits/train/no_fall/voxel_12-5.json,frame_000060.jpg|frame_000070.jpg|frame_000080.jpg,60|70|80,2.01|2.3449|2.6799,data/frame_splits/train/no_fall/voxel_12-5/frame_000060.jpg|data/frame_splits/train/no_fall/voxel_12-5/frame_000070.jpg|data/frame_splits/train/no_fall/voxel_12-5/frame_000080.jpg,3
voxel_12-5_w0004,voxel_12-5,train,no_fall,0,data/voxel_huggingface_data/No Fall/12-5.mp4,0.0,8.6093,2.6799,3.3499,4,8,3,data/frame_splits/train/no_fall/voxel_12-5,data/pose_splits/train/no_fall/voxel_12-5.json,frame_000080.jpg|frame_000090.jpg|frame_000100.jpg,80|90|100,2.6799|3.0149|3.3499,data/frame_splits/train/no_fall/voxel_12-5/frame_000080.jpg|data/frame_splits/train/no_fall/voxel_12-5/frame_000090.jpg|data/frame_splits/train/no_fall/voxel_12-5/frame_000100.jpg,3
voxel_12-5_w0005,voxel_12-5,train,no_fall,0,data/voxel_huggingface_data/No Fall/12-5.mp4,0.0,8.6093,3.3499,4.0199,5,10,3,data/frame_splits/train/no_fall/voxel_12-5,data/pose_splits/train/no_fall/voxel_12-5.json,frame_000100.jpg|frame_000110.jpg|frame_000120.jpg,100|110|120,3.3499|3.6849|4.0199,data/frame_splits/train/no_fall/voxel_12-5/frame_000100.jpg|data/frame_splits/train/no_fall/voxel_12-5/frame_000110.jpg|data/frame_splits/train/no_fall/voxel_12-5/frame_000120.jpg,3
voxel_12-5_w0006,voxel_12-5,train,no_fall,0,data/voxel_huggingface_data/No Fall/12-5.mp4,0.0,8.6093,4.0199,4.6899,6,12,3,data/frame_splits/train/no_fall/voxel_12-5,data/pose_splits/train/no_fall/voxel_12-5.json,frame_000120.jpg|frame_000130.jpg|frame_000140.jpg,120|130|140,4.0199|4.3549|4.6899,data/frame_splits/train/no_fall/voxel_12-5/frame_000120.jpg|data/frame_splits/train/no_fall/voxel_12-5/frame_000130.jpg|data/frame_splits/train/no_fall/voxel_12-5/frame_000140.jpg,3
voxel_12-5_w0007,voxel_12-5,train,no_fall,0,data/voxel_huggingface_data/No Fall/12-5.mp4,0.0,8.6093,4.6899,5.3599,7,14,3,data/frame_splits/train/no_fall/voxel_12-5,data/pose_splits/train/no_fall/voxel_12-5.json,frame_000140.jpg|frame_000150.jpg|frame_000160.jpg,140|150|160,4.6899|5.0249|5.3599,data/frame_splits/train/no_fall/voxel_12-5/frame_000140.jpg|data/frame_splits/train/no_fall/voxel_12-5/frame_000150.jpg|data/frame_splits/train/no_fall/voxel_12-5/frame_000160.jpg,3
voxel_12-5_w0008,voxel_12-5,train,no_fall,0,data/voxel_huggingface_data/No Fall/12-5.mp4,0.0,8.6093,5.3599,6.0299,8,16,3,data/frame_splits/train/no_fall/voxel_12-5,data/pose_splits/train/no_fall/voxel_12-5.json,frame_000160.jpg|frame_000170.jpg|frame_000180.jpg,160|170|180,5.3599|5.6949|6.0299,data/frame_splits/train/no_fall/voxel_12-5/frame_000160.jpg|data/frame_splits/train/no_fall/voxel_12-5/frame_000170.jpg|data/frame_splits/train/no_fall/voxel_12-5/frame_000180.jpg,3
voxel_12-5_w0009,voxel_12-5,train,no_fall,0,data/voxel_huggingface_data/No Fall/12-5.mp4,0.0,8.6093,6.0299,6.6999,9,18,3,data/frame_splits/train/no_fall/voxel_12-5,data/pose_splits/train/no_fall/voxel_12-5.json,frame_000180.jpg|frame_000190.jpg|frame_000200.jpg,180|190|200,6.0299|6.3649|6.6999,data/frame_splits/train/no_fall/voxel_12-5/frame_000180.jpg|data/frame_splits/train/no_fall/voxel_12-5/frame_000190.jpg|data/frame_splits/train/no_fall/voxel_12-5/frame_000200.jpg,3
voxel_12-5_w0010,voxel_12-5,train,no_fall,0,data/voxel_huggingface_data/No Fall/12-5.mp4,0.0,8.6093,6.6999,7.3363,10,20,3,data/frame_splits/train/no_fall/voxel_12-5,data/pose_splits/train/no_fall/voxel_12-5.json,frame_000200.jpg|frame_000209.jpg|frame_000219.jpg,200|209|219,6.6999|7.0013|7.3363,data/frame_splits/train/no_fall/voxel_12-5/frame_000200.jpg|data/frame_splits/train/no_fall/voxel_12-5/frame_000209.jpg|data/frame_splits/train/no_fall/voxel_12-5/frame_000219.jpg,3
voxel_12-5_w0011,voxel_12-5,train,no_fall,0,data/voxel_huggingface_data/No Fall/12-5.mp4,0.0,8.6093,7.3363,8.0063,11,22,3,data/frame_splits/train/no_fall/voxel_12-5,data/pose_splits/train/no_fall/voxel_12-5.json,frame_000219.jpg|frame_000229.jpg|frame_000239.jpg,219|229|239,7.3363|7.6713|8.0063,data/frame_splits/train/no_fall/voxel_12-5/frame_000219.jpg|data/frame_splits/train/no_fall/voxel_12-5/frame_000229.jpg|data/frame_splits/train/no_fall/voxel_12-5/frame_000239.jpg,3
voxel_12-7_w0000,voxel_12-7,train,no_fall,0,data/voxel_huggingface_data/No Fall/12-7.mp4,0.0,7.3295,0.0,0.6724,0,0,3,data/frame_splits/train/no_fall/voxel_12-7,data/pose_splits/train/no_fall/voxel_12-7.json,frame_000000.jpg|frame_000010.jpg|frame_000020.jpg,0|10|20,0.0|0.3362|0.6724,data/frame_splits/train/no_fall/voxel_12-7/frame_000000.jpg|data/frame_splits/train/no_fall/voxel_12-7/frame_000010.jpg|data/frame_splits/train/no_fall/voxel_12-7/frame_000020.jpg,3
voxel_12-7_w0001,voxel_12-7,train,no_fall,0,data/voxel_huggingface_data/No Fall/12-7.mp4,0.0,7.3295,0.6724,1.3449,1,2,3,data/frame_splits/train/no_fall/voxel_12-7,data/pose_splits/train/no_fall/voxel_12-7.json,frame_000020.jpg|frame_000030.jpg|frame_000040.jpg,20|30|40,0.6724|1.0087|1.3449,data/frame_splits/train/no_fall/voxel_12-7/frame_000020.jpg|data/frame_splits/train/no_fall/voxel_12-7/frame_000030.jpg|data/frame_splits/train/no_fall/voxel_12-7/frame_000040.jpg,3
voxel_12-7_w0002,voxel_12-7,train,no_fall,0,data/voxel_huggingface_data/No Fall/12-7.mp4,0.0,7.3295,1.3449,2.0173,2,4,3,data/frame_splits/train/no_fall/voxel_12-7,data/pose_splits/train/no_fall/voxel_12-7.json,frame_000040.jpg|frame_000050.jpg|frame_000060.jpg,40|50|60,1.3449|1.6811|2.0173,data/frame_splits/train/no_fall/voxel_12-7/frame_000040.jpg|data/frame_splits/train/no_fall/voxel_12-7/frame_000050.jpg|data/frame_splits/train/no_fall/voxel_12-7/frame_000060.jpg,3
voxel_12-7_w0003,voxel_12-7,train,no_fall,0,data/voxel_huggingface_data/No Fall/12-7.mp4,0.0,7.3295,2.0173,2.6897,3,6,3,data/frame_splits/train/no_fall/voxel_12-7,data/pose_splits/train/no_fall/voxel_12-7.json,frame_000060.jpg|frame_000070.jpg|frame_000080.jpg,60|70|80,2.0173|2.3535|2.6897,data/frame_splits/train/no_fall/voxel_12-7/frame_000060.jpg|data/frame_splits/train/no_fall/voxel_12-7/frame_000070.jpg|data/frame_splits/train/no_fall/voxel_12-7/frame_000080.jpg,3
voxel_12-7_w0004,voxel_12-7,train,no_fall,0,data/voxel_huggingface_data/No Fall/12-7.mp4,0.0,7.3295,2.6897,3.3622,4,8,3,data/frame_splits/train/no_fall/voxel_12-7,data/pose_splits/train/no_fall/voxel_12-7.json,frame_000080.jpg|frame_000090.jpg|frame_000100.jpg,80|90|100,2.6897|3.026|3.3622,data/frame_splits/train/no_fall/voxel_12-7/frame_000080.jpg|data/frame_splits/train/no_fall/voxel_12-7/frame_000090.jpg|data/frame_splits/train/no_fall/voxel_12-7/frame_000100.jpg,3
voxel_12-7_w0005,voxel_12-7,train,no_fall,0,data/voxel_huggingface_data/No Fall/12-7.mp4,0.0,7.3295,3.3622,4.001,5,10,3,data/frame_splits/train/no_fall/voxel_12-7,data/pose_splits/train/no_fall/voxel_12-7.json,frame_000100.jpg|frame_000110.jpg|frame_000119.jpg,100|110|119,3.3622|3.6984|4.001,data/frame_splits/train/no_fall/voxel_12-7/frame_000100.jpg|data/frame_splits/train/no_fall/voxel_12-7/frame_000110.jpg|data/frame_splits/train/no_fall/voxel_12-7/frame_000119.jpg,3
voxel_12-7_w0006,voxel_12-7,train,no_fall,0,data/voxel_huggingface_data/No Fall/12-7.mp4,0.0,7.3295,4.001,4.6734,6,12,3,data/frame_splits/train/no_fall/voxel_12-7,data/pose_splits/train/no_fall/voxel_12-7.json,frame_000119.jpg|frame_000129.jpg|frame_000139.jpg,119|129|139,4.001|4.3372|4.6734,data/frame_splits/train/no_fall/voxel_12-7/frame_000119.jpg|data/frame_splits/train/no_fall/voxel_12-7/frame_000129.jpg|data/frame_splits/train/no_fall/voxel_12-7/frame_000139.jpg,3
voxel_12-7_w0007,voxel_12-7,train,no_fall,0,data/voxel_huggingface_data/No Fall/12-7.mp4,0.0,7.3295,4.6734,5.3458,7,14,3,data/frame_splits/train/no_fall/voxel_12-7,data/pose_splits/train/no_fall/voxel_12-7.json,frame_000139.jpg|frame_000149.jpg|frame_000159.jpg,139|149|159,4.6734|5.0096|5.3458,data/frame_splits/train/no_fall/voxel_12-7/frame_000139.jpg|data/frame_splits/train/no_fall/voxel_12-7/frame_000149.jpg|data/frame_splits/train/no_fall/voxel_12-7/frame_000159.jpg,3
voxel_12-7_w0008,voxel_12-7,train,no_fall,0,data/voxel_huggingface_data/No Fall/12-7.mp4,0.0,7.3295,5.3458,6.0183,8,16,3,data/frame_splits/train/no_fall/voxel_12-7,data/pose_splits/train/no_fall/voxel_12-7.json,frame_000159.jpg|frame_000169.jpg|frame_000179.jpg,159|169|179,5.3458|5.6821|6.0183,data/frame_splits/train/no_fall/voxel_12-7/frame_000159.jpg|data/frame_splits/train/no_fall/voxel_12-7/frame_000169.jpg|data/frame_splits/train/no_fall/voxel_12-7/frame_000179.jpg,3
voxel_12-7_w0009,voxel_12-7,train,no_fall,0,data/voxel_huggingface_data/No Fall/12-7.mp4,0.0,7.3295,6.0183,6.6907,9,18,3,data/frame_splits/train/no_fall/voxel_12-7,data/pose_splits/train/no_fall/voxel_12-7.json,frame_000179.jpg|frame_000189.jpg|frame_000199.jpg,179|189|199,6.0183|6.3545|6.6907,data/frame_splits/train/no_fall/voxel_12-7/frame_000179.jpg|data/frame_splits/train/no_fall/voxel_12-7/frame_000189.jpg|data/frame_splits/train/no_fall/voxel_12-7/frame_000199.jpg,3
voxel_13_w0000,voxel_13,train,no_fall,0,data/voxel_huggingface_data/No Fall/13.mp4,0.0,4.8483,0.0,0.6687,0,0,3,data/frame_splits/train/no_fall/voxel_13,data/pose_splits/train/no_fall/voxel_13.json,frame_000000.jpg|frame_000010.jpg|frame_000020.jpg,0|10|20,0.0|0.3344|0.6687,data/frame_splits/train/no_fall/voxel_13/frame_000000.jpg|data/frame_splits/train/no_fall/voxel_13/frame_000010.jpg|data/frame_splits/train/no_fall/voxel_13/frame_000020.jpg,3
voxel_13_w0001,voxel_13,train,no_fall,0,data/voxel_huggingface_data/No Fall/13.mp4,0.0,4.8483,0.6687,1.3375,1,2,3,data/frame_splits/train/no_fall/voxel_13,data/pose_splits/train/no_fall/voxel_13.json,frame_000020.jpg|frame_000030.jpg|frame_000040.jpg,20|30|40,0.6687|1.0031|1.3375,data/frame_splits/train/no_fall/voxel_13/frame_000020.jpg|data/frame_splits/train/no_fall/voxel_13/frame_000030.jpg|data/frame_splits/train/no_fall/voxel_13/frame_000040.jpg,3
voxel_13_w0002,voxel_13,train,no_fall,0,data/voxel_huggingface_data/No Fall/13.mp4,0.0,4.8483,1.3375,2.0062,2,4,3,data/frame_splits/train/no_fall/voxel_13,data/pose_splits/train/no_fall/voxel_13.json,frame_000040.jpg|frame_000050.jpg|frame_000060.jpg,40|50|60,1.3375|1.6718|2.0062,data/frame_splits/train/no_fall/voxel_13/frame_000040.jpg|data/frame_splits/train/no_fall/voxel_13/frame_000050.jpg|data/frame_splits/train/no_fall/voxel_13/frame_000060.jpg,3
voxel_13_w0003,voxel_13,train,no_fall,0,data/voxel_huggingface_data/No Fall/13.mp4,0.0,4.8483,2.0062,2.6749,3,6,3,data/frame_splits/train/no_fall/voxel_13,data/pose_splits/train/no_fall/voxel_13.json,frame_000060.jpg|frame_000070.jpg|frame_000080.jpg,60|70|80,2.0062|2.3406|2.6749,data/frame_splits/train/no_fall/voxel_13/frame_000060.jpg|data/frame_splits/train/no_fall/voxel_13/frame_000070.jpg|data/frame_splits/train/no_fall/voxel_13/frame_000080.jpg,3
voxel_13_w0004,voxel_13,train,no_fall,0,data/voxel_huggingface_data/No Fall/13.mp4,0.0,4.8483,2.6749,3.3437,4,8,3,data/frame_splits/train/no_fall/voxel_13,data/pose_splits/train/no_fall/voxel_13.json,frame_000080.jpg|frame_000090.jpg|frame_000100.jpg,80|90|100,2.6749|3.0093|3.3437,data/frame_splits/train/no_fall/voxel_13/frame_000080.jpg|data/frame_splits/train/no_fall/voxel_13/frame_000090.jpg|data/frame_splits/train/no_fall/voxel_13/frame_000100.jpg,3
voxel_13_w0005,voxel_13,train,no_fall,0,data/voxel_huggingface_data/No Fall/13.mp4,0.0,4.8483,3.3437,4.0124,5,10,3,data/frame_splits/train/no_fall/voxel_13,data/pose_splits/train/no_fall/voxel_13.json,frame_000100.jpg|frame_000110.jpg|frame_000120.jpg,100|110|120,3.3437|3.678|4.0124,data/frame_splits/train/no_fall/voxel_13/frame_000100.jpg|data/frame_splits/train/no_fall/voxel_13/frame_000110.jpg|data/frame_splits/train/no_fall/voxel_13/frame_000120.jpg,3
voxel_13_w0006,voxel_13,train,no_fall,0,data/voxel_huggingface_data/No Fall/13.mp4,0.0,4.8483,4.0124,4.6811,6,12,3,data/frame_splits/train/no_fall/voxel_13,data/pose_splits/train/no_fall/voxel_13.json,frame_000120.jpg|frame_000130.jpg|frame_000140.jpg,120|130|140,4.0124|4.3468|4.6811,data/frame_splits/train/no_fall/voxel_13/frame_000120.jpg|data/frame_splits/train/no_fall/voxel_13/frame_000130.jpg|data/frame_splits/train/no_fall/voxel_13/frame_000140.jpg,3
voxel_13-3_w0000,voxel_13-3,train,no_fall,0,data/voxel_huggingface_data/No Fall/13-3.mp4,0.0,8.6415,0.0,0.7312,0,0,3,data/frame_splits/train/no_fall/voxel_13-3,data/pose_splits/train/no_fall/voxel_13-3.json,frame_000000.jpg|frame_000006.jpg|frame_000011.jpg,0|6|11,0.0|0.3988|0.7312,data/frame_splits/train/no_fall/voxel_13-3/frame_000000.jpg|data/frame_splits/train/no_fall/voxel_13-3/frame_000006.jpg|data/frame_splits/train/no_fall/voxel_13-3/frame_000011.jpg,3
voxel_13-3_w0001,voxel_13-3,train,no_fall,0,data/voxel_huggingface_data/No Fall/13-3.mp4,0.0,8.6415,0.7312,1.3959,1,2,3,data/frame_splits/train/no_fall/voxel_13-3,data/pose_splits/train/no_fall/voxel_13-3.json,frame_000011.jpg|frame_000016.jpg|frame_000021.jpg,11|16|21,0.7312|1.0636|1.3959,data/frame_splits/train/no_fall/voxel_13-3/frame_000011.jpg|data/frame_splits/train/no_fall/voxel_13-3/frame_000016.jpg|data/frame_splits/train/no_fall/voxel_13-3/frame_000021.jpg,3
voxel_13-3_w0002,voxel_13-3,train,no_fall,0,data/voxel_huggingface_data/No Fall/13-3.mp4,0.0,8.6415,1.3959,2.0607,2,4,3,data/frame_splits/train/no_fall/voxel_13-3,data/pose_splits/train/no_fall/voxel_13-3.json,frame_000021.jpg|frame_000026.jpg|frame_000031.jpg,21|26|31,1.3959|1.7283|2.0607,data/frame_splits/train/no_fall/voxel_13-3/frame_000021.jpg|data/frame_splits/train/no_fall/voxel_13-3/frame_000026.jpg|data/frame_splits/train/no_fall/voxel_13-3/frame_000031.jpg,3
voxel_13-3_w0003,voxel_13-3,train,no_fall,0,data/voxel_huggingface_data/No Fall/13-3.mp4,0.0,8.6415,2.0607,2.7254,3,6,3,data/frame_splits/train/no_fall/voxel_13-3,data/pose_splits/train/no_fall/voxel_13-3.json,frame_000031.jpg|frame_000036.jpg|frame_000041.jpg,31|36|41,2.0607|2.393|2.7254,data/frame_splits/train/no_fall/voxel_13-3/frame_000031.jpg|data/frame_splits/train/no_fall/voxel_13-3/frame_000036.jpg|data/frame_splits/train/no_fall/voxel_13-3/frame_000041.jpg,3
voxel_13-3_w0004,voxel_13-3,train,no_fall,0,data/voxel_huggingface_data/No Fall/13-3.mp4,0.0,8.6415,2.7254,3.3901,4,8,3,data/frame_splits/train/no_fall/voxel_13-3,data/pose_splits/train/no_fall/voxel_13-3.json,frame_000041.jpg|frame_000046.jpg|frame_000051.jpg,41|46|51,2.7254|3.0578|3.3901,data/frame_splits/train/no_fall/voxel_13-3/frame_000041.jpg|data/frame_splits/train/no_fall/voxel_13-3/frame_000046.jpg|data/frame_splits/train/no_fall/voxel_13-3/frame_000051.jpg,3
voxel_13-3_w0005,voxel_13-3,train,no_fall,0,data/voxel_huggingface_data/No Fall/13-3.mp4,0.0,8.6415,3.3901,4.0549,5,10,3,data/frame_splits/train/no_fall/voxel_13-3,data/pose_splits/train/no_fall/voxel_13-3.json,frame_000051.jpg|frame_000056.jpg|frame_000061.jpg,51|56|61,3.3901|3.7225|4.0549,data/frame_splits/train/no_fall/voxel_13-3/frame_000051.jpg|data/frame_splits/train/no_fall/voxel_13-3/frame_000056.jpg|data/frame_splits/train/no_fall/voxel_13-3/frame_000061.jpg,2
voxel_13-3_w0006,voxel_13-3,train,no_fall,0,data/voxel_huggingface_data/No Fall/13-3.mp4,0.0,8.6415,4.0549,4.7196,6,12,3,data/frame_splits/train/no_fall/voxel_13-3,data/pose_splits/train/no_fall/voxel_13-3.json,frame_000061.jpg|frame_000066.jpg|frame_000071.jpg,61|66|71,4.0549|4.3872|4.7196,data/frame_splits/train/no_fall/voxel_13-3/frame_000061.jpg|data/frame_splits/train/no_fall/voxel_13-3/frame_000066.jpg|data/frame_splits/train/no_fall/voxel_13-3/frame_000071.jpg,2
voxel_13-3_w0007,voxel_13-3,train,no_fall,0,data/voxel_huggingface_data/No Fall/13-3.mp4,0.0,8.6415,4.7196,5.3843,7,14,3,data/frame_splits/train/no_fall/voxel_13-3,data/pose_splits/train/no_fall/voxel_13-3.json,frame_000071.jpg|frame_000076.jpg|frame_000081.jpg,71|76|81,4.7196|5.0519|5.3843,data/frame_splits/train/no_fall/voxel_13-3/frame_000071.jpg|data/frame_splits/train/no_fall/voxel_13-3/frame_000076.jpg|data/frame_splits/train/no_fall/voxel_13-3/frame_000081.jpg,3
voxel_13-3_w0008,voxel_13-3,train,no_fall,0,data/voxel_huggingface_data/No Fall/13-3.mp4,0.0,8.6415,5.3843,6.049,8,16,3,data/frame_splits/train/no_fall/voxel_13-3,data/pose_splits/train/no_fall/voxel_13-3.json,frame_000081.jpg|frame_000086.jpg|frame_000091.jpg,81|86|91,5.3843|5.7167|6.049,data/frame_splits/train/no_fall/voxel_13-3/frame_000081.jpg|data/frame_splits/train/no_fall/voxel_13-3/frame_000086.jpg|data/frame_splits/train/no_fall/voxel_13-3/frame_000091.jpg,3
voxel_13-3_w0009,voxel_13-3,train,no_fall,0,data/voxel_huggingface_data/No Fall/13-3.mp4,0.0,8.6415,6.049,6.7138,9,18,3,data/frame_splits/train/no_fall/voxel_13-3,data/pose_splits/train/no_fall/voxel_13-3.json,frame_000091.jpg|frame_000096.jpg|frame_000101.jpg,91|96|101,6.049|6.3814|6.7138,data/frame_splits/train/no_fall/voxel_13-3/frame_000091.jpg|data/frame_splits/train/no_fall/voxel_13-3/frame_000096.jpg|data/frame_splits/train/no_fall/voxel_13-3/frame_000101.jpg,3
voxel_13-3_w0010,voxel_13-3,train,no_fall,0,data/voxel_huggingface_data/No Fall/13-3.mp4,0.0,8.6415,6.7138,7.3785,10,20,3,data/frame_splits/train/no_fall/voxel_13-3,data/pose_splits/train/no_fall/voxel_13-3.json,frame_000101.jpg|frame_000106.jpg|frame_000111.jpg,101|106|111,6.7138|7.0461|7.3785,data/frame_splits/train/no_fall/voxel_13-3/frame_000101.jpg|data/frame_splits/train/no_fall/voxel_13-3/frame_000106.jpg|data/frame_splits/train/no_fall/voxel_13-3/frame_000111.jpg,3
voxel_13-3_w0011,voxel_13-3,train,no_fall,0,data/voxel_huggingface_data/No Fall/13-3.mp4,0.0,8.6415,7.3785,8.0432,11,22,3,data/frame_splits/train/no_fall/voxel_13-3,data/pose_splits/train/no_fall/voxel_13-3.json,frame_000111.jpg|frame_000116.jpg|frame_000121.jpg,111|116|121,7.3785|7.7109|8.0432,data/frame_splits/train/no_fall/voxel_13-3/frame_000111.jpg|data/frame_splits/train/no_fall/voxel_13-3/frame_000116.jpg|data/frame_splits/train/no_fall/voxel_13-3/frame_000121.jpg,3
voxel_13-5_w0000,voxel_13-5,train,no_fall,0,data/voxel_huggingface_data/No Fall/13-5.mp4,0.0,5.4895,0.0,0.6695,0,0,3,data/frame_splits/train/no_fall/voxel_13-5,data/pose_splits/train/no_fall/voxel_13-5.json,frame_000000.jpg|frame_000010.jpg|frame_000020.jpg,0|10|20,0.0|0.3347|0.6695,data/frame_splits/train/no_fall/voxel_13-5/frame_000000.jpg|data/frame_splits/train/no_fall/voxel_13-5/frame_000010.jpg|data/frame_splits/train/no_fall/voxel_13-5/frame_000020.jpg,3
voxel_13-5_w0001,voxel_13-5,train,no_fall,0,data/voxel_huggingface_data/No Fall/13-5.mp4,0.0,5.4895,0.6695,1.3389,1,2,3,data/frame_splits/train/no_fall/voxel_13-5,data/pose_splits/train/no_fall/voxel_13-5.json,frame_000020.jpg|frame_000030.jpg|frame_000040.jpg,20|30|40,0.6695|1.0042|1.3389,data/frame_splits/train/no_fall/voxel_13-5/frame_000020.jpg|data/frame_splits/train/no_fall/voxel_13-5/frame_000030.jpg|data/frame_splits/train/no_fall/voxel_13-5/frame_000040.jpg,3
voxel_13-5_w0002,voxel_13-5,train,no_fall,0,data/voxel_huggingface_data/No Fall/13-5.mp4,0.0,5.4895,1.3389,2.0084,2,4,3,data/frame_splits/train/no_fall/voxel_13-5,data/pose_splits/train/no_fall/voxel_13-5.json,frame_000040.jpg|frame_000050.jpg|frame_000060.jpg,40|50|60,1.3389|1.6736|2.0084,data/frame_splits/train/no_fall/voxel_13-5/frame_000040.jpg|data/frame_splits/train/no_fall/voxel_13-5/frame_000050.jpg|data/frame_splits/train/no_fall/voxel_13-5/frame_000060.jpg,3
voxel_13-5_w0003,voxel_13-5,train,no_fall,0,data/voxel_huggingface_data/No Fall/13-5.mp4,0.0,5.4895,2.0084,2.6778,3,6,3,data/frame_splits/train/no_fall/voxel_13-5,data/pose_splits/train/no_fall/voxel_13-5.json,frame_000060.jpg|frame_000070.jpg|frame_000080.jpg,60|70|80,2.0084|2.3431|2.6778,data/frame_splits/train/no_fall/voxel_13-5/frame_000060.jpg|data/frame_splits/train/no_fall/voxel_13-5/frame_000070.jpg|data/frame_splits/train/no_fall/voxel_13-5/frame_000080.jpg,3
voxel_13-5_w0004,voxel_13-5,train,no_fall,0,data/voxel_huggingface_data/No Fall/13-5.mp4,0.0,5.4895,2.6778,3.3473,4,8,3,data/frame_splits/train/no_fall/voxel_13-5,data/pose_splits/train/no_fall/voxel_13-5.json,frame_000080.jpg|frame_000090.jpg|frame_000100.jpg,80|90|100,2.6778|3.0126|3.3473,data/frame_splits/train/no_fall/voxel_13-5/frame_000080.jpg|data/frame_splits/train/no_fall/voxel_13-5/frame_000090.jpg|data/frame_splits/train/no_fall/voxel_13-5/frame_000100.jpg,3
voxel_13-5_w0005,voxel_13-5,train,no_fall,0,data/voxel_huggingface_data/No Fall/13-5.mp4,0.0,5.4895,3.3473,4.0167,5,10,3,data/frame_splits/train/no_fall/voxel_13-5,data/pose_splits/train/no_fall/voxel_13-5.json,frame_000100.jpg|frame_000110.jpg|frame_000120.jpg,100|110|120,3.3473|3.682|4.0167,data/frame_splits/train/no_fall/voxel_13-5/frame_000100.jpg|data/frame_splits/train/no_fall/voxel_13-5/frame_000110.jpg|data/frame_splits/train/no_fall/voxel_13-5/frame_000120.jpg,3
voxel_13-5_w0006,voxel_13-5,train,no_fall,0,data/voxel_huggingface_data/No Fall/13-5.mp4,0.0,5.4895,4.0167,4.6862,6,12,3,data/frame_splits/train/no_fall/voxel_13-5,data/pose_splits/train/no_fall/voxel_13-5.json,frame_000120.jpg|frame_000130.jpg|frame_000140.jpg,120|130|140,4.0167|4.3515|4.6862,data/frame_splits/train/no_fall/voxel_13-5/frame_000120.jpg|data/frame_splits/train/no_fall/voxel_13-5/frame_000130.jpg|data/frame_splits/train/no_fall/voxel_13-5/frame_000140.jpg,3
voxel_13-5_w0007,voxel_13-5,train,no_fall,0,data/voxel_huggingface_data/No Fall/13-5.mp4,0.0,5.4895,4.6862,5.3556,7,14,3,data/frame_splits/train/no_fall/voxel_13-5,data/pose_splits/train/no_fall/voxel_13-5.json,frame_000140.jpg|frame_000150.jpg|frame_000160.jpg,140|150|160,4.6862|5.0209|5.3556,data/frame_splits/train/no_fall/voxel_13-5/frame_000140.jpg|data/frame_splits/train/no_fall/voxel_13-5/frame_000150.jpg|data/frame_splits/train/no_fall/voxel_13-5/frame_000160.jpg,3
